id,stock,year,make,model,url
51,1713,2020,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/02/1713_CAR01.jpg"
51,1713,2020,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/02/1713_CAR02.jpg"
51,1713,2020,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/02/1713_CAR03.jpg"
51,1713,2020,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/02/1713_CAR04.jpg"
51,1713,2020,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/02/1713_CAR05.jpg"
51,1713,2020,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/02/1713_CAR06.jpg"
51,1713,2020,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/02/1713_CAR07.jpg"
51,1713,2020,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/02/1713_CAR08.jpg"
51,1713,2020,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/02/1713_CAR09.jpg"
51,1713,2020,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/02/1713_CAR10.jpg"
51,1713,2020,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/02/1713_CAR11.jpg"
51,1713,2020,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/02/1713_CAR12.jpg"
51,1713,2020,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/02/1713_CAR13.jpg"
51,1713,2020,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/02/1713_CAR14.jpg"
51,1713,2020,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/02/1713_CAR15.jpg"
51,1713,2020,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/02/1713_CAR16.jpg"
51,1713,2020,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/02/1713_CAR17.jpg"
51,1713,2020,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/02/1713_CAR18.jpg"
51,1713,2020,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/02/43430667_1_I.jpeg"
51,1713,2020,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/02/43430667_2_I.jpeg"
51,1713,2020,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/02/43430667_3_I.jpeg"
51,1713,2020,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/02/43430667_4_I.jpeg"
50,1755,2021,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/01/a579dbc7-8023-4237-a645-b3a022d36ec5.png"
50,1755,2021,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/01/1755_CAR01.png"
50,1755,2021,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/01/1755_CAR02.png"
50,1755,2021,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/01/1755_CAR03.png"
50,1755,2021,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/01/1755_CAR04.png"
50,1755,2021,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/01/1755_CAR05.png"
50,1755,2021,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/01/1755_CAR06.png"
50,1755,2021,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/01/1755_car07.jpg"
50,1755,2021,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/01/1755_car08.jpg"
50,1755,2021,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/01/1755_car09.jpg"
50,1755,2021,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/01/1755_car10.jpg"
50,1755,2021,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/01/1755_car11.jpg"
50,1755,2021,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/01/1755_car12.jpg"
50,1755,2021,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/01/1755_car13.jpg"
50,1755,2021,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/01/1755_car14.jpg"
50,1755,2021,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/01/1755_car15.jpg"
50,1755,2021,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/01/1755_car16.jpg"
50,1755,2021,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/01/1755_car17.jpg"
50,1755,2021,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/01/43618910_1_I.jpeg"
50,1755,2021,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/01/43618910_2_I.jpeg"
50,1755,2021,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/01/43618910_3_I.jpeg"
50,1755,2021,Ford,Edge,"https://connectautosales.com/wp-content/uploads/2026/01/43618910_4_I.jpeg"
49,1345,2021,Harley-davidson,Xl1200,"https://connectautosales.com/wp-content/uploads/2025/09/a6213096-af66-45eb-a1c9-469248e66e17.png"
49,1345,2021,Harley-davidson,Xl1200,"https://connectautosales.com/wp-content/uploads/2025/09/1345_car01.jpg"
49,1345,2021,Harley-davidson,Xl1200,"https://connectautosales.com/wp-content/uploads/2025/09/1345_car02.jpg"
49,1345,2021,Harley-davidson,Xl1200,"https://connectautosales.com/wp-content/uploads/2025/09/1345_car03.jpg"
49,1345,2021,Harley-davidson,Xl1200,"https://connectautosales.com/wp-content/uploads/2025/09/1345_car04.jpg"
49,1345,2021,Harley-davidson,Xl1200,"https://connectautosales.com/wp-content/uploads/2025/09/1345_car05.jpg"
49,1345,2021,Harley-davidson,Xl1200,"https://connectautosales.com/wp-content/uploads/2025/09/1345_car06.jpg"
49,1345,2021,Harley-davidson,Xl1200,"https://connectautosales.com/wp-content/uploads/2025/09/1345_car07.jpg"
49,1345,2021,Harley-davidson,Xl1200,"https://connectautosales.com/wp-content/uploads/2025/09/1345_car08.jpg"
49,1345,2021,Harley-davidson,Xl1200,"https://connectautosales.com/wp-content/uploads/2025/09/1345_car09.jpg"
49,1345,2021,Harley-davidson,Xl1200,"https://connectautosales.com/wp-content/uploads/2025/09/1345_car10.jpg"
49,1345,2021,Harley-davidson,Xl1200,"https://connectautosales.com/wp-content/uploads/2025/09/40746265_1_I.jpeg"
49,1345,2021,Harley-davidson,Xl1200,"https://connectautosales.com/wp-content/uploads/2025/09/40746265_2_I.jpeg"
49,1345,2021,Harley-davidson,Xl1200,"https://connectautosales.com/wp-content/uploads/2025/09/40746265_3_I.jpeg"
49,1345,2021,Harley-davidson,Xl1200,"https://connectautosales.com/wp-content/uploads/2025/09/40746265_4_I.jpeg"
